id,name,address,lat,lng,category,subCategory,district,popular,iconName,somaliCategory
wda_xarunta_korontada_sompower_ee_qa_397,Xarunta Korontada Sompower ee Qaybta 397 (New Hargeisa),"District electrical distribution and bill payment center in New Hargeisa residential & commercial grid, Hargeisa",9.55916,44.09281,Corporate & Utilities,utility,New Hargeisa,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_398,Xafiiska Waaxda Dowladda Hoose ee Qaybta 398 (Daami),"Municipal sub-office and local civic administration center in Daami residential & commercial grid, Hargeisa",9.57934,44.08016,Government & Civic,government,Daami,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__399,Xaafada Deganaanshaha ee Qaybta 399 (Shiraaqle),"Quiet residential enclave and community living sector in Shiraaqle residential & commercial grid, Hargeisa",9.56789,44.09993,Xaafadaha (Districts),neighborhood,Shiraaqle,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_400,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 400 (Koodbuur),"Specialized neighborhood clinic & emergency health post in Koodbuur residential & commercial grid, Hargeisa",9.57862,44.04104,Hospitals & Healthcare,hospital,Koodbuur,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_401,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 401 (Airport Zone / Masalaha),"Maternal and child care dispensary center in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.52879,44.08512,Hospitals & Healthcare,hospital,Airport Zone / Masalaha,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_402,Farmasiga Shacabka & Caafimaadka ee Qaybta 402 (Kilalka / Sheikh Nuur East),"24/7 community pharmacy and dispensary outpost in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57662,44.09354,Hospitals & Healthcare,hospital,Kilalka / Sheikh Nuur East,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_403,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 403 (Goljano District),"Public primary & intermediate school campus in Goljano District residential & commercial grid, Hargeisa",9.56257,44.08027,Schools & Universities,school,Goljano District,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_404,Akadeemiyada Casriga ah ee Qaybta 404 (Biyo Dhacay Area),"Modern high school and STEM educational institute in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.5598,44.07339,Schools & Universities,school,Biyo Dhacay Area,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__405,Machadka Tababarka Xirfadaha ee Qaybta 405 (Xero Awr / Hero Awr),"Vocational and technical training college center in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.57027,44.04777,Schools & Universities,university,Xero Awr / Hero Awr,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_406_d_406,Masjidka Jaamaca ee Qaybta 406 (Downtown Waheen),"Congregational Friday mosque with community prayer hall in Downtown Waheen residential & commercial grid, Hargeisa",9.55864,44.06678,Mosques (Masaajidda),place_of_worship,Downtown Waheen,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_407__407,Masjidka Al-Imaan ee Qaybta 407 (Jigjiga Yar),"Neighborhood community mosque and Quranic learning hub in Jigjiga Yar residential & commercial grid, Hargeisa",9.5738,44.03347,Mosques (Masaajidda),place_of_worship,Jigjiga Yar,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__408,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 408 (Ahmed Dhagax),"Neighborhood open-air fresh market and commercial trade zone in Ahmed Dhagax residential & commercial grid, Hargeisa",9.54997,44.04816,Markets & Malls,mall,Ahmed Dhagax,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_409,Xarunta Ganacsiga & Supermarket ee Qaybta 409 (150 Highway),"Modern multi-store retail grocery and provisions shopping center in 150 Highway residential & commercial grid, Hargeisa",9.57563,44.04986,Markets & Malls,mall,150 Highway,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_410,Kaalinta Shidaalka Hass / National ee Qaybta 410 (Shaab / Institutional District),"Service petrol station, diesel dispenser and tire service in Shaab / Institutional District residential & commercial grid, Hargeisa",9.55508,44.05657,Fuel Stations (Kaalmaha Shidaalka),fuel,Shaab / Institutional District,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_411,Kaalinta Shidaalka & Gaaska ee Qaybta 411 (Maxamed Mooge),"Fuel station and LPG domestic gas distribution depot in Maxamed Mooge residential & commercial grid, Hargeisa",9.51285,44.09976,Fuel Stations (Kaalmaha Shidaalka),fuel,Maxamed Mooge,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_412,Istaanka Gaadiidka Dadweynaha ee Qaybta 412 (New Hargeisa),"Minibus terminal and designated passenger pick-and-drop stop in New Hargeisa residential & commercial grid, Hargeisa",9.54869,44.09306,Transport & Terminals,transit_station,New Hargeisa,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_413,Isgoyska Weyn ee Gaadiidka ee Qaybta 413 (Daami),"Major road intersection and inter-district transit artery in Daami residential & commercial grid, Hargeisa",9.57053,44.08037,Transport & Terminals,transit_station,Daami,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_414,Huteelka Nasashada & Martida ee Qaybta 414 (Shiraaqle),"Comfortable guest lodging and family dining restaurant in Shiraaqle residential & commercial grid, Hargeisa",9.55797,44.10016,Hotels & Hospitality,hotel,Shiraaqle,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_415,Laanta ZAAD & Dahabshiil ee Qaybta 415 (Koodbuur),"Banking kiosk, e-remittance and ZAAD cash-in center in Koodbuur residential & commercial grid, Hargeisa",9.56925,44.04127,Banks & Financial,bank,Koodbuur,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_416,Laanta TAAJ & Edahab Express ee Qaybta 416 (Airport Zone / Masalaha),"Financial services, money transfer and remittance desk in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.51501,44.08545,Banks & Financial,bank,Airport Zone / Masalaha,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__417,Xafiiska Adeegga Somtel & Telesom ee Qaybta 417 (Kilalka / Sheikh Nuur East),"Telecommunications branch, SIM registration and fiber service hub in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.56725,44.09377,Corporate & Utilities,corporate,Kilalka / Sheikh Nuur East,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_418,Xarunta Korontada Sompower ee Qaybta 418 (Goljano District),"District electrical distribution and bill payment center in Goljano District residential & commercial grid, Hargeisa",9.5543,44.08047,Corporate & Utilities,utility,Goljano District,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_419,Xafiiska Waaxda Dowladda Hoose ee Qaybta 419 (Biyo Dhacay Area),"Municipal sub-office and local civic administration center in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55208,44.07357,Government & Civic,government,Biyo Dhacay Area,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__420,Xaafada Deganaanshaha ee Qaybta 420 (Xero Awr / Hero Awr),"Quiet residential enclave and community living sector in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.562,44.04797,Xaafadaha (Districts),neighborhood,Xero Awr / Hero Awr,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_421,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 421 (Downtown Waheen),"Specialized neighborhood clinic & emergency health post in Downtown Waheen residential & commercial grid, Hargeisa",9.56368,44.07123,Hospitals & Healthcare,hospital,Downtown Waheen,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_422,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 422 (Jigjiga Yar),"Maternal and child care dispensary center in Jigjiga Yar residential & commercial grid, Hargeisa",9.58009,44.03904,Hospitals & Healthcare,hospital,Jigjiga Yar,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_423,Farmasiga Shacabka & Caafimaadka ee Qaybta 423 (Ahmed Dhagax),"24/7 community pharmacy and dispensary outpost in Ahmed Dhagax residential & commercial grid, Hargeisa",9.55751,44.05485,Hospitals & Healthcare,hospital,Ahmed Dhagax,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_424,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 424 (150 Highway),"Public primary & intermediate school campus in 150 Highway residential & commercial grid, Hargeisa",9.58443,44.05766,Schools & Universities,school,150 Highway,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_425,Akadeemiyada Casriga ah ee Qaybta 425 (Shaab / Institutional District),"Modern high school and STEM educational institute in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56095,44.06177,Schools & Universities,school,Shaab / Institutional District,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__426,Machadka Tababarka Xirfadaha ee Qaybta 426 (Maxamed Mooge),"Vocational and technical training college center in Maxamed Mooge residential & commercial grid, Hargeisa",9.52207,44.10793,Schools & Universities,university,Maxamed Mooge,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_427_n_427,Masjidka Jaamaca ee Qaybta 427 (New Hargeisa),"Congregational Friday mosque with community prayer hall in New Hargeisa residential & commercial grid, Hargeisa",9.55665,44.10012,Mosques (Masaajidda),place_of_worship,New Hargeisa,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_428__428,Masjidka Al-Imaan ee Qaybta 428 (Daami),"Neighborhood community mosque and Quranic learning hub in Daami residential & commercial grid, Hargeisa",9.57723,44.08631,Mosques (Masaajidda),place_of_worship,Daami,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__429,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 429 (Shiraaqle),"Neighborhood open-air fresh market and commercial trade zone in Shiraaqle residential & commercial grid, Hargeisa",9.56551,44.10685,Markets & Malls,mall,Shiraaqle,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_430,Xarunta Ganacsiga & Supermarket ee Qaybta 430 (Koodbuur),"Modern multi-store retail grocery and provisions shopping center in Koodbuur residential & commercial grid, Hargeisa",9.57637,44.04758,Markets & Malls,mall,Koodbuur,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_431,Kaalinta Shidaalka Hass / National ee Qaybta 431 (Airport Zone / Masalaha),"Service petrol station, diesel dispenser and tire service in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.52549,44.09473,Fuel Stations (Kaalmaha Shidaalka),fuel,Airport Zone / Masalaha,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_432,Kaalinta Shidaalka & Gaaska ee Qaybta 432 (Kilalka / Sheikh Nuur East),"Fuel station and LPG domestic gas distribution depot in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57437,44.10008,Fuel Stations (Kaalmaha Shidaalka),fuel,Kilalka / Sheikh Nuur East,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_433,Istaanka Gaadiidka Dadweynaha ee Qaybta 433 (Goljano District),"Minibus terminal and designated passenger pick-and-drop stop in Goljano District residential & commercial grid, Hargeisa",9.56059,44.08604,Transport & Terminals,transit_station,Goljano District,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_434,Isgoyska Weyn ee Gaadiidka ee Qaybta 434 (Biyo Dhacay Area),"Major road intersection and inter-district transit artery in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55795,44.07877,Transport & Terminals,transit_station,Biyo Dhacay Area,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_435,Huteelka Nasashada & Martida ee Qaybta 435 (Xero Awr / Hero Awr),"Comfortable guest lodging and family dining restaurant in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56829,44.05354,Hotels & Hospitality,hotel,Xero Awr / Hero Awr,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_436,Laanta ZAAD & Dahabshiil ee Qaybta 436 (Downtown Waheen),"Banking kiosk, e-remittance and ZAAD cash-in center in Downtown Waheen residential & commercial grid, Hargeisa",9.56293,44.06444,Banks & Financial,bank,Downtown Waheen,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_437,Laanta TAAJ & Edahab Express ee Qaybta 437 (Jigjiga Yar),"Financial services, money transfer and remittance desk in Jigjiga Yar residential & commercial grid, Hargeisa",9.57916,44.03054,Banks & Financial,bank,Jigjiga Yar,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__438,Xafiiska Adeegga Somtel & Telesom ee Qaybta 438 (Ahmed Dhagax),"Telecommunications branch, SIM registration and fiber service hub in Ahmed Dhagax residential & commercial grid, Hargeisa",9.55639,44.04465,Corporate & Utilities,corporate,Ahmed Dhagax,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_439,Xarunta Korontada Sompower ee Qaybta 439 (150 Highway),"District electrical distribution and bill payment center in 150 Highway residential & commercial grid, Hargeisa",9.58312,44.04576,Corporate & Utilities,utility,150 Highway,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_440,Xafiiska Waaxda Dowladda Hoose ee Qaybta 440 (Shaab / Institutional District),"Municipal sub-office and local civic administration center in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56008,44.05384,Government & Civic,government,Shaab / Institutional District,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__441,Xaafada Deganaanshaha ee Qaybta 441 (Maxamed Mooge),"Quiet residential enclave and community living sector in Maxamed Mooge residential & commercial grid, Hargeisa",9.5207,44.09547,Xaafadaha (Districts),neighborhood,Maxamed Mooge,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_442,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 442 (New Hargeisa),"Specialized neighborhood clinic & emergency health post in New Hargeisa residential & commercial grid, Hargeisa",9.55547,44.08936,Hospitals & Healthcare,hospital,New Hargeisa,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_443,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 443 (Daami),"Maternal and child care dispensary center in Daami residential & commercial grid, Hargeisa",9.57624,44.07725,Hospitals & Healthcare,hospital,Daami,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_444,Farmasiga Shacabka & Caafimaadka ee Qaybta 444 (Shiraaqle),"24/7 community pharmacy and dispensary outpost in Shiraaqle residential & commercial grid, Hargeisa",9.56439,44.09665,Hospitals & Healthcare,hospital,Shiraaqle,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_445,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 445 (Koodbuur),"Public primary & intermediate school campus in Koodbuur residential & commercial grid, Hargeisa",9.57531,44.03795,Schools & Universities,school,Koodbuur,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_446,Akadeemiyada Casriga ah ee Qaybta 446 (Airport Zone / Masalaha),"Modern high school and STEM educational institute in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.52393,44.08058,Schools & Universities,school,Airport Zone / Masalaha,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__447,Machadka Tababarka Xirfadaha ee Qaybta 447 (Kilalka / Sheikh Nuur East),"Vocational and technical training college center in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57331,44.09045,Schools & Universities,university,Kilalka / Sheikh Nuur East,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_448_g_448,Masjidka Jaamaca ee Qaybta 448 (Goljano District),"Congregational Friday mosque with community prayer hall in Goljano District residential & commercial grid, Hargeisa",9.55966,44.07754,Mosques (Masaajidda),place_of_worship,Goljano District,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_449__449,Masjidka Al-Imaan ee Qaybta 449 (Biyo Dhacay Area),"Neighborhood community mosque and Quranic learning hub in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55708,44.07084,Mosques (Masaajidda),place_of_worship,Biyo Dhacay Area,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__450,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 450 (Xero Awr / Hero Awr),"Neighborhood open-air fresh market and commercial trade zone in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56736,44.04504,Markets & Malls,mall,Xero Awr / Hero Awr,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_451,Xarunta Ganacsiga & Supermarket ee Qaybta 451 (Downtown Waheen),"Modern multi-store retail grocery and provisions shopping center in Downtown Waheen residential & commercial grid, Hargeisa",9.55891,44.07001,Markets & Malls,mall,Downtown Waheen,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_452,Kaalinta Shidaalka Hass / National ee Qaybta 452 (Jigjiga Yar),"Service petrol station, diesel dispenser and tire service in Jigjiga Yar residential & commercial grid, Hargeisa",9.57414,44.03751,Fuel Stations (Kaalmaha Shidaalka),fuel,Jigjiga Yar,False,Fuel,Kaalmaha Shidaalka
